src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,ip_version,bidirectional_first_seen_ms,bidirectional_last_seen_ms,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,application_name,application_category_name,ts,uid,service,conn_state,missed_bytes,history,version,cipher,curve,server_name,resumed,established,cert_chain_fuids,subject,issuer,server_certificate.version,server_certificate.serial,server_certificate.subject,server_certificate.issuer,server_certificate.not_valid_before,server_certificate.not_valid_after,server_certificate.key_alg,server_certificate.sig_alg,server_certificate.key_type,server_certificate.key_length,server_certificate.exponent,server_basic_constraints.ca
192.168.56.105,192.168.56.107,32808,443,6,1634441860,5041702.0,799.7299324712171,3.570222912817933,1.7851114564089667,1.7851114564089667,9,9,1677,2355,839.0,66.0,186.33333333333331,240.2780796401444,1083.0,66.0,261.6666666666667,326.1080257283534,1083,66,224.0,288.89232903934607,83458.77777777778,180,180,20,3,296570.7058823529,4963969.0,13.0,1166897.4133026616,5041702.0,4965171.0,571.0,630212.75,1638591.560559384,5040004.0,5004621.0,116.0,630000.5,1653468.1412410857,0,0,0,0,1,0,0,0,0,0,0,1.0,224.0,29200,502,0.0,0.0,0.0,0.0,4923317.0,16141.0,1654644.3333333333,2311303.112279497,0.0,0.0,0.0,0.0,0.0,0.0,186.33333333333331,261.6666666666667,0,9,9,1677,2355,4,1634441860896,1634441865938,1634441860896,1634441865938,5042,1634441860896,1634441865936,5040,TLS,Web,1634441860.896618,CP39E910zU0nE65Q56,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FsK2Rc4ANnQ8U0zisb,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32810,443,6,1634441864,5118917.0,11467.07399240894,6.642029945005946,3.321014972502973,3.321014972502973,17,17,2074,56625,714.0,60.0,122.0,156.99793928958582,13098.0,66.0,3330.8823529411766,4108.958446561724,13098,60,1726.4411764705883,3320.892263083881,11028325.423010385,340,340,20,4,155118.69696969696,4954956.0,1.0,848633.0466653858,5118917.0,4956143.0,1.0,319932.3125,1197423.973717367,5117667.0,5002949.0,98.0,319854.1875,1209308.58037187,0,0,0,0,1,0,0,0,0,0,0,1.0,1726.4411764705883,29200,503,25267.0,95.0,16364.333333333334,11521.23342162442,4906963.0,25083.0,1667953.0,2290405.3874514587,0.0,0.0,54189.0,9.0,0.0,663333.0069039809,122.0,3330.8823529411766,0,17,17,2074,56625,4,1634441864619,1634441869738,1634441864619,1634441869738,5119,1634441864619,1634441869736,5117,TLS,Web,1634441864.61928,CX0Q7l1W8KKFzGiC49,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F81e6t3pTMVUkr5Q8g,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32812,443,6,1634441866,7246324.0,16763.3961716313,6.348046264561176,2.898021120777928,3.450025143783248,21,25,3318,118155,967.0,66.0,158.0,239.6716007174738,15994.0,66.0,4726.2,4764.988251821824,15994,66,2640.717391304348,4188.510836661161,17543623.02882798,420,500,20,4,161029.42222222223,5004701.0,0.0,793015.1998384531,7246324.0,5006106.0,0.0,362316.2,1158774.1231684284,7245041.0,5006141.0,71.0,301876.7083333333,1066499.032912067,0,0,0,0,1,0,0,0,0,0,0,1.1904761904761905,2640.717391304348,29200,501,2101156.0,882.0,316326.5714285714,728803.7983927317,5003261.0,6957.0,1031031.8571428572,1773065.4520779564,0.0,0.0,57595.5,8.0,0.0,2415918.624161074,158.0,4726.2,0,21,25,3318,118155,4,1634441866660,1634441873907,1634441866660,1634441873907,7247,1634441866660,1634441873905,7245,TLS,Web,1634441866.660684,CX2QJm3Zhg5HuhVszl,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FJPtmQ1uCtX3fzwSRg,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32814,443,6,1634441877,5085773.0,11672.758497085892,8.651585511189746,4.129165812158742,4.522419699031003,21,23,2344,57021,714.0,66.0,111.61904761904762,142.86106343826515,8318.0,66.0,2479.1739130434785,2319.6357220041536,8318,66,1349.2045454545455,2054.463019640472,4220818.299070247,420,460,20,3,118273.7906976744,4962368.0,0.0,747502.7715964969,5085773.0,4963455.0,0.0,254288.65,1080456.4234898728,5084765.0,5002744.0,50.0,231125.68181818185,1041280.470495402,0,0,0,0,1,0,0,0,0,0,0,1.0952380952380951,1349.2045454545455,29200,503,25674.0,41.0,10372.25,9477.609703269069,4921992.0,7080.0,833962.5,1828235.912048529,0.0,0.0,54189.0,15.0,0.0,1677574.1440158505,111.61904761904762,2479.1739130434785,0,21,23,2344,57021,4,1634441877326,1634441882412,1634441877326,1634441882412,5086,1634441877326,1634441882411,5085,TLS,Web,1634441877.326887,CQmEE83f732kPttKn8,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FUbB3x34P2e2LK04d3,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32816,443,6,1634441879,5162388.0,12030.672626699115,6.392390498350763,3.0993408476852187,3.293049650665545,16,17,2087,60020,787.0,66.0,130.4375,177.79903288193103,11650.0,66.0,3530.5882352941176,3646.293025861996,11650,66,1882.030303030303,3122.835594551349,9752102.150596878,320,340,20,3,161324.625,5008087.0,0.0,870679.5698500306,5162388.0,5010736.0,0.0,344159.2,1247451.9650028052,5160291.0,5010487.0,104.0,322518.1875,1210672.8583558514,0,0,0,0,1,0,0,0,0,0,0,1.0625,1882.030303030303,29200,503,96122.0,129.0,41299.66666666666,40360.37672712626,5005687.0,27520.0,1710576.0,2330175.624603004,0.0,0.0,57584.0,9.0,0.0,527031.6032253045,130.4375,3530.5882352941176,0,16,17,2087,60020,4,1634441879474,1634441884636,1634441879474,1634441884636,5162,1634441879474,1634441884634,5160,TLS,Web,1634441879.474226,CzTZPl2FZQIbhh1HQg,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FBDdgl19awQZwIKXC1,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32836,443,6,1634441887,6149876.0,9716.456071634617,4.878147136625194,2.276468663758424,2.60167847286677,14,16,1976,57779,814.0,60.0,141.14285714285714,195.09772538135752,15994.0,66.0,3611.1875,4845.792830109821,15994,60,1991.8333333333333,3941.8604497820006,15538263.805555556,280,320,20,4,212064.6896551724,5003130.0,1.0,927366.3590701582,6149876.0,5005769.0,1.0,473067.3846153846,1340619.238407876,6147923.0,5004377.0,70.0,409861.5333333333,1258066.2760349773,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1991.8333333333333,29200,503,1099810.0,16.0,375172.6666666667,512503.1791051533,5001883.0,27432.0,2042872.0,2137605.414458119,0.0,0.0,53525.0,7.0,0.0,9435043.187026264,141.14285714285714,3611.1875,0,14,16,1976,57779,4,1634441887278,1634441893428,1634441887278,1634441893428,6150,1634441887278,1634441893426,6148,TLS,Web,1634441887.278142,CNfNDG3WGxXnQj09l3,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FtL6Ev4VPn7V3aqgy2,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32890,443,6,1634441890,5048409.0,809.5619827949755,3.7635619459516847,1.980822076816676,1.7827398691350085,10,9,1734,2353,836.0,60.0,173.4,230.21346615695617,1083.0,66.0,261.44444444444446,325.9373188244469,1083,60,215.10526315789477,283.10475924848254,80148.30470914127,200,180,20,4,280467.1666666667,4964499.0,0.0,1136098.7912322418,5048409.0,4966337.0,0.0,560934.3333333334,1557697.051300056,5047304.0,5006256.0,544.0,630913.0,1653749.1124266705,0,0,0,0,1,0,0,0,0,0,0,0.9,215.10526315789477,29200,502,0.0,0.0,0.0,0.0,4922742.0,12356.0,1654805.3333333333,2310790.553089185,0.0,0.0,0.0,0.0,0.0,0.0,173.4,261.44444444444446,0,10,9,1734,2353,4,1634441890985,1634441896033,1634441890985,1634441896033,5048,1634441890985,1634441896032,5047,TLS,Web,1634441890.985154,Ck0zoO1c9PRrf2K91f,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F95uZz3wwBdMFoJmfi,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32912,443,6,1634441894,22018942.0,8192.219226518695,4.359882504799732,2.179941252399866,2.179941252399866,48,48,6893,173491,846.0,66.0,143.60416666666666,209.6083390897705,14546.0,66.0,3614.3958333333335,3680.2778073332047,14546,66,1879.0,3131.419629470527,9805788.895833334,960,960,20,7,231778.3368421053,5004240.0,0.0,952297.8222046384,22018942.0,5006522.0,0.0,468488.1276595744,1312513.641045865,22016491.0,5005014.0,64.0,468435.9787234042,1313076.7125985506,0,0,0,0,1,0,0,0,0,0,0,1.0,1879.0,29200,501,4367037.0,22.0,1410572.8333333333,1878123.8905256328,5003926.0,16676.0,1687005.3846153845,2041477.392589213,0.0,0.0,52913.333333333336,11.0,0.0,229000.9160613689,143.60416666666666,3614.3958333333335,0,48,48,6893,173491,4,1634441894715,1634441916734,1634441894715,1634441916734,22019,1634441894715,1634441916731,22016,TLS,Web,1634441894.715251,CoqNei2eizl4tUvLu2,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F0Ilxx30vqCqMHxAi2,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32914,443,6,1634441896,5076777.0,11581.757481173589,7.091113121572998,3.34858119629836,3.742531925274638,17,19,2123,56675,763.0,60.0,124.88235294117646,167.91064933222535,11650.0,66.0,2982.894736842105,3724.4150779860975,11650,60,1633.2777777777778,3061.048300928505,9370016.700617284,340,380,20,4,145050.77142857143,4960584.0,0.0,825902.2898301533,5076777.0,4962439.0,0.0,317298.5625,1199446.795977523,5075488.0,5001458.0,137.0,281971.5555555556,1144668.9574416615,0,0,0,0,1,0,0,0,0,0,0,1.1176470588235294,1633.2777777777778,29200,503,27951.0,30.0,15589.333333333334,11620.796425183413,4919710.0,5051.0,1001458.4,1959150.169509076,0.0,0.0,54107.0,11.0,0.0,1481003.99627744,124.88235294117646,2982.894736842105,0,17,19,2123,56675,4,1634441896804,1634441901881,1634441896804,1634441901881,5077,1634441896804,1634441901880,5076,TLS,Web,1634441896.804538,CZIyMq4CKZRlTtKfvj,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FZjnxn3iuVhiZJIded,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32916,443,6,1634441901,5442778.0,10698.580761515535,8.451566461097624,4.0420535248727765,4.409512936224847,22,24,2491,55739,795.0,66.0,113.22727272727272,155.90875298134597,7306.0,66.0,2322.458333333333,1989.3440078571684,7306,66,1265.8695652173913,1815.0127872192463,3294271.417769377,440,480,20,3,120950.62222222224,4974436.0,0.0,733827.6737344717,5442778.0,4975939.0,0.0,259179.9047619048,1057773.6794194505,5441443.0,5015195.0,62.0,236584.4782608696,1021764.6667884408,0,0,0,0,1,0,0,0,0,0,0,1.0909090909090908,1265.8695652173913,29200,503,377796.0,44.0,102370.5,159238.80208118245,4935010.0,8228.0,1076766.0,1934063.2015781696,0.0,0.0,52841.0,16.0,0.0,136497.02161075835,113.22727272727272,2322.458333333333,0,22,24,2491,55739,4,1634441901117,1634441906560,1634441901117,1634441906560,5443,1634441901117,1634441906558,5441,TLS,Web,1634441901.117282,C3M16i4tc2mEiP5Nn2,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F5g9Hk1Zk26xHd9e66,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32918,443,6,1634441909,5207979.0,11787.297913451648,6.33643108007924,3.072209008523268,3.264222071555972,16,17,2041,59347,741.0,66.0,127.5625,167.2161657668002,13098.0,66.0,3491.0,4055.072466169052,13098,66,1860.242424242424,3363.047707158557,11310089.880624428,320,340,20,3,162749.34375,4999718.0,1.0,869014.9185310202,5207979.0,5001354.0,1.0,347198.6,1244263.0156300983,5206440.0,5003528.0,119.0,325402.5,1208255.6300423867,0,0,0,0,1,0,0,0,0,0,0,1.0625,1860.242424242424,29200,503,110196.0,18.0,45779.75,41713.33478862005,4995908.0,19967.0,1295700.25,2136571.5919966707,0.0,0.0,56911.0,9.0,0.0,322756.45388140285,127.5625,3491.0,0,16,17,2041,59347,4,1634441909330,1634441914538,1634441909330,1634441914538,5208,1634441909330,1634441914536,5206,TLS,Web,1634441909.330059,CEZYHD1HPRsg2o5kFf,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FHCtsG3oQq2I3goed7,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32920,443,6,1634441911,14437171.0,15494.448323705525,8.450409017112841,4.294470156237673,4.155938860875168,62,60,8402,215294,768.0,60.0,135.51612903225808,197.9528896329828,10202.0,54.0,3588.233333333333,2853.565333442047,10202,54,1833.5737704918035,2646.526015265285,7004099.949475947,1240,1200,20,9,119315.46280991736,5004019.0,0.0,574455.1030111961,14437146.0,5005439.0,0.0,236674.52459016396,791907.0553348842,14437141.0,5005156.0,62.0,244697.30508474572,809163.5151706339,0,0,0,0,1,0,0,0,0,0,0,0.967741935483871,1833.5737704918035,29200,0,2238323.0,30.0,711726.1538461539,877731.6186437932,5002882.0,5392.0,1018314.2142857144,1388090.793363325,0.0,0.0,51946.5,11.75,0.0,169360.6165207008,135.51612903225808,3588.233333333333,0,62,60,8402,215294,4,1634441911518,1634441925956,1634441911518,1634441925956,14438,1634441911519,1634441925956,14437,TLS,Web,1634441911.518986,CxSClD1suyjJDsZx1l,ssl,RSTR,0,ShADadfRr,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FGWQoJ2XZVI9CUizy5,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32944,443,6,1634441923,5069535.0,11088.590965443576,5.91770251117706,2.7615945052159616,3.156108005961099,14,16,1909,54305,741.0,66.0,136.35714285714286,177.02243890973546,13098.0,66.0,3394.0625,4080.873075530989,13098,66,1873.8,3396.744494365156,11537873.159999996,280,320,20,3,174811.55172413794,5000042.0,0.0,911907.482091535,5069535.0,5001090.0,0.0,389964.2307692308,1331154.5736777731,5068580.0,5001382.0,89.0,337905.3333333333,1246401.6506787138,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,1873.8,29200,503,32010.0,75.0,16177.666666666666,13038.810434834748,4998702.0,18292.0,1682808.3333333333,2344697.032995995,0.0,0.0,51935.0,8.0,0.0,1280985.6202057076,136.35714285714286,3394.0625,0,14,16,1909,54305,4,1634441923119,1634441928189,1634441923119,1634441928189,5070,1634441923119,1634441928188,5069,TLS,Web,1634441923.119919,CFNaQ93Hw17jpn3sz1,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FpbvLm3DuROa6RSLok,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,32966,443,6,1634441925,5059247.0,781.9345448047901,3.5578417104363558,1.7789208552181777,1.7789208552181777,9,9,1601,2355,763.0,66.0,177.88888888888889,217.44242887841187,1083.0,66.0,261.6666666666667,326.1080257283534,1083,66,219.77777777777777,280.30074236940493,78568.50617283951,180,180,20,3,297602.76470588235,4985154.0,0.0,1171937.1429731469,5059247.0,4986823.0,0.0,632405.875,1645948.9055756286,5057796.0,5027041.0,261.0,632224.5,1661100.364360474,0,0,0,0,1,0,0,0,0,0,0,1.0,219.77777777777777,29200,503,0.0,0.0,0.0,0.0,4943267.0,18550.0,1661693.0,2320424.025739405,0.0,0.0,0.0,0.0,0.0,0.0,177.88888888888889,261.6666666666667,0,9,9,1601,2355,4,1634441925451,1634441930510,1634441925451,1634441930510,5059,1634441925451,1634441930508,5057,TLS,Web,1634441925.451018,CyLZzo2ae0TBq59Rc7,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FMLHOeiHsYHA2Xekf,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33016,443,6,1634441929,5066145.0,10824.996126245896,6.1190510733506445,2.9608311645245053,3.158219908826139,15,16,1942,52899,714.0,60.0,129.46666666666667,165.71335358249064,10939.0,66.0,3306.1875,3974.864702394756,10939,60,1769.0645161290322,3269.2747241007637,10688157.22164412,300,320,20,4,168871.5,5005435.0,20.0,898143.1043749747,5066145.0,5006945.0,754.0,361867.5,1288335.5269772229,5064899.0,5006652.0,468.0,337659.93333333335,1247861.6334163798,0,0,0,0,1,0,0,0,0,0,0,1.0666666666666669,1769.0645161290322,29200,503,27346.0,34.0,12918.666666666666,11203.309074653893,5004218.0,11663.0,1681374.3333333333,2349615.0380633757,0.0,0.0,50529.0,8.0,0.0,2560374.9683303777,129.46666666666667,3306.1875,0,15,16,1942,52899,4,1634441929156,1634441934222,1634441929156,1634441934222,5066,1634441929156,1634441934220,5064,TLS,Web,1634441929.156023,C5LZHJ1O20HB6wopR7,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FFBLAE1cGWLeuV5RJe,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33204,443,6,1634442010,21735087.0,8382.529133653801,4.738881422466816,2.3924449899832467,2.346436432483569,52,51,9742,172453,768.0,60.0,187.34615384615384,252.11946837037587,14546.0,66.0,3381.43137254902,3289.1295365241194,14546,60,1768.883495145631,2817.634742088597,7939065.539824677,1040,1020,20,12,213089.08823529413,5005131.0,0.0,895089.3528067474,21735087.0,5006462.0,0.0,426178.17647058825,1229567.5663795853,21733613.0,5006052.0,54.0,434672.26,1243635.1630161607,0,0,0,0,1,0,0,0,0,0,0,0.9807692307692308,1768.883495145631,29200,501,4612892.0,40.0,1183252.9285714286,1725063.4783508058,5004210.0,15492.0,1438039.4666666666,1917217.661808204,0.0,0.0,51474.0,11.0,0.0,713446.834068701,187.34615384615384,3381.43137254902,0,52,51,9742,172453,4,1634442010443,1634442032178,1634442010443,1634442032178,21735,1634442010443,1634442032177,21734,TLS,Web,1634442010.443685,Cm6cK132JPG8KNqfqg,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,FOcI8j2WcA28U0GZ4c,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
192.168.56.105,192.168.56.107,33206,443,6,1634442012,7255473.0,14833.491903284596,6.340041510732656,2.894366776638821,3.445674734093835,21,25,3024,104600,746.0,66.0,144.0,196.02405100249453,14546.0,66.0,4184.0,4221.223481409152,14546,66,2339.6521739130435,3708.258282228014,13751179.487712665,420,500,20,4,161232.73333333334,5006553.0,1.0,781984.016552609,7255473.0,5008034.0,1.0,362773.65,1141735.2282096436,7254161.0,5008179.0,104.0,302256.7083333333,1051159.703512684,0,0,0,0,1,0,0,0,0,0,0,1.1904761904761905,2339.6521739130435,29200,501,1882495.0,53.0,369570.0,683250.1731193829,5004927.0,12354.0,1203977.8333333333,1824199.841686524,0.0,0.0,50818.0,8.0,0.0,336224.6349483601,144.0,4184.0,0,21,25,3024,104600,4,1634442012461,1634442019717,1634442012461,1634442019717,7256,1634442012461,1634442019716,7255,TLS,Web,1634442012.461868,COiS8J1rdV6qSyO8Le,ssl,RSTO,0,ShADadfR,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,api.my,False,True,F2jZQyoo33GEWRTg8,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",3,00,"CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE","CN=localhost,O=Apache Friends,L=Berlin,ST=Berlin,C=DE",1096593030.0,1285809030.0,rsaEncryption,md5WithRSAEncryption,rsa,1024,65537,True
